,x,y,z,qx,qy,qz,qw,type,map
0,0.447974890471,0.171208024025,-0.890982210636,0.00179032015568,-0.00387378579438,-0.0808883884788,0.996714029773,1.0,1.0
1,1.39783978462,-0.171180188656,-0.875435948372,0.00683959565965,-0.00378870137641,0.00202463113778,0.999967382739,1.0,1.0
2,2.42041158676,-0.173534661531,-0.885477781296,0.000255795775434,-0.00405862492305,-0.0865580719091,0.996238506744,1.0,1.0
3,3.42429184914,-0.335882455111,-0.885079085827,0.00212100497527,-0.00611780083454,-0.0304237799339,0.999516116661,1.0,1.0
4,4.4878282547,-0.412826836109,-0.873871922493,0.00120255561322,-0.00677759885274,-0.0290119062782,0.999555364804,1.0,1.0
5,5.52004957199,-0.480496585369,-0.820052146912,0.00742164415725,-0.0120600655219,0.0112754362453,0.999836155855,1.0,1.0
6,6.60229110718,-0.480687022209,-0.770937561989,0.00728364636769,-0.00954479305434,0.0140362506351,0.999829399992,1.0,1.0
7,7.6580786705,-0.386323034763,-0.755636036396,0.0133520475622,-0.0127291624138,0.0633130348678,0.997823206217,1.0,1.0
8,8.67848873138,-0.287174195051,-0.76784324646,0.0200638239243,-0.0113625142919,0.0542136193911,0.998263101447,1.0,1.0
9,9.76858043671,-0.164847567677,-0.730621039867,0.0169756348995,-0.00568815866432,0.0367100785373,0.999165573268,1.0,1.0
10,10.7974100113,-0.140781357884,-0.742529094219,0.0113968653533,-0.00798410329069,0.00632993942681,0.999883141883,1.0,1.0
11,11.8723325729,-0.177475422621,-0.760904788971,0.009674958964,-0.00573971320533,-0.025494247746,0.999611671697,1.0,1.0
12,12.9202270508,-0.277777045965,-0.770087718964,0.0156962789822,-0.00551864607952,-0.050435377437,0.99858872619,1.0,1.0
13,13.9712247849,-0.404938012362,-0.789108991623,0.0177323247979,-0.00543870077894,-0.0556659778965,0.998277157956,1.0,1.0
14,15.07629776,-0.468483060598,-0.806305468082,0.0184693414832,-0.00473553623582,0.0252771488511,0.999498636251,1.0,1.0
15,16.1573448181,-0.465193450451,-0.808535516262,0.0156287933462,-0.00493919361074,-0.0159625210737,0.999738237293,1.0,1.0
16,17.2182006836,-0.467987000942,-0.781613945961,0.0145687197871,-0.00624067080445,0.0339840601415,0.999296697727,1.0,1.0
17,18.3013210297,-0.396103531122,-0.828884899616,0.0134945891965,8.43422749539e-05,0.0730670704183,0.997235725478,1.0,1.0
18,19.3146705627,-0.376036703587,-0.862496972084,0.00963135819606,0.00075459705804,0.00422547035837,0.999944404916,1.0,1.0
19,20.4230937958,-0.356029242277,-0.864573597908,0.0109224845769,0.000918771881939,0.00456492188691,0.999929505854,1.0,1.0
20,21.5197257996,-0.351896613836,-0.903201043606,0.00805987816428,-0.00213452983433,0.049226276923,0.998752850212,1.0,1.0
21,22.6132717133,-0.246527895331,-0.918433248997,0.00832782183851,-0.00204201873473,0.0688484118611,0.997590283497,1.0,1.0
22,23.6828327179,-0.185969889164,-0.93734228611,0.00272557056505,-0.00125848812957,-0.003252695473,0.999990203674,1.0,1.0
23,24.7590675354,-0.219762504101,-0.954344570637,0.00195417506808,-0.00548813401139,-0.0117088976325,0.999914477994,1.0,1.0
24,25.7719230652,-0.236438557506,-0.96288973093,-0.000394821491022,-0.00369732844257,0.00340097360135,0.999987303548,1.0,1.0
25,26.8687725067,-0.305417388678,-0.988202571869,-0.00240300655017,-0.00453353883686,-0.0255711145833,0.999659837487,1,1.0
26,27.9086475372,-0.342338174582,-0.993211150169,-0.00140404105967,-0.0039445791008,-0.000107557422591,0.999991228659,2,1.0
27,28.973241806,-0.357453465462,-0.98056614399,0.000196877756675,-0.00298458087772,-0.00914504625874,0.999953709751,3,1.0
28,29.9908370972,-0.389879345894,-0.993132770061,-0.00102074136642,-0.00570860382806,0.0104887474223,0.999928175474,0,1.0
29,31.0435791016,-0.335357129574,-1.01896393299,0.000578633893955,-0.00478148246114,0.0423870717342,0.999089655015,0,1.0
30,32.0926055908,-0.349916428328,-1.0051612854,0.00246889307173,-0.00621162622418,-0.0359538567518,0.99933109651,0,1.0
31,33.1955871582,-0.438970565796,-1.01655113697,0.00151194816597,-0.00350601988038,-0.0421665488632,0.999103299962,0,1.0
32,34.2495002747,-0.527054965496,-1.02976453304,0.00449073013093,-0.00137935523166,-0.00900353551122,0.999948432206,0,1.0
33,35.2882995605,-0.508410334587,-1.02592849731,0.00567742890959,-0.00227359032703,0.035434143306,0.999353300428,0,1.0
34,36.3271484375,-0.433263063431,-1.03765678406,0.00685222713417,-0.00159765181037,-0.011502393332,0.999909090588,0,1.0
35,37.2472915649,-0.865364968777,-1.06329584122,-0.00266789410107,-0.00357215626722,-0.575729061501,0.817628381225,2,1.0
36,37.0498352051,-1.91414606571,-1.03881895542,0.011472068476,0.00674413386143,0.961021475635,-0.276153275684,2,1.0
37,35.9646034241,-1.89953792095,-1.02502810955,0.0110083881347,0.000692830320545,0.998200093988,0.0589483480546,1.0,1.0
38,34.9348182678,-1.7637399435,-1.06112670898,0.00966856660132,-0.00144397392913,0.999488715546,0.0304424252547,1.0,1.0
39,33.8476142883,-1.69581127167,-1.0227149725,0.0137145524461,0.00333744005598,0.999751481463,0.0172553718529,1.0,1.0
40,32.8016891479,-1.51017522812,-1.00797283649,0.0118747108576,0.00564104548114,0.997672898631,0.0669025947496,1.0,1.0
41,31.7292022705,-1.59636497498,-1.01791238785,0.0105902971166,0.0077167971158,0.999336640586,-0.0339790439996,1.0,1.0
42,30.6849193573,-1.54872512817,-0.985500872135,0.0131049833984,0.00252201286231,0.999639942961,0.0232783869513,1,1.0
43,29.5100059509,-1.43758153915,-0.951667010784,0.0145473569967,0.00663429183124,0.996897771462,0.077066165281,2,1.0
44,28.3719806671,-1.12126266956,-0.980327010155,0.012627911246,0.00438589473798,0.989298467266,0.145292265623,3,1.0
45,27.3074932098,-0.772132217884,-0.932043492794,0.010998311767,0.00165849025065,0.997231878374,0.0735178026212,0,1.0
46,26.2143421173,-0.727803051472,-0.910199046135,0.0132917821393,-0.00119451542835,0.999165870822,-0.0385935777606,0,1.0
47,25.1165332794,-0.882785499096,-0.922887504101,0.0117456312249,0.0013860512491,0.999908760532,-0.00652607233221,0,1.0
48,23.8901405334,-0.769350469112,-0.918448448181,0.0131342317129,-0.00376733372312,0.999008479275,0.0423716590415,1.0,1.0
49,22.8073177338,-0.641404807568,-0.899732768536,0.0155275775011,-0.00309524502859,0.999795505284,0.0125801990898,1.0,1.0
50,21.617149353,-0.69796949625,-0.878327250481,0.0123309804316,-0.00667171843694,0.99757092169,-0.0682326263108,1.0,1.0
51,20.5069255829,-0.834246993065,-0.874681532383,0.0137725998726,-0.008139668345,0.999393794432,-0.0309209466558,1.0,1.0
52,19.4150543213,-0.839894652367,-0.861874759197,0.0139892668355,-0.00927060136085,0.999535073169,0.0254557237055,1.0,1.0
53,18.4165859222,-0.710315167904,-0.836616039276,0.0154564338449,-0.0127136443851,0.996448559403,0.0817907718647,1.0,1.0
54,17.394367218,-0.450936585665,-0.828216969967,0.0144228083801,-0.0110543369735,0.989752567628,0.141632055361,1.0,1.0
55,16.3556251526,-0.21874140203,-0.809346199036,0.0111958380326,-0.0117448120573,0.999708863097,0.0178578175176,1.0,1.0
56,15.2771472931,-0.211202666163,-0.805867016315,0.0109357967596,-0.0143011251774,0.998681323472,-0.0480780648201,1.0,1.0
57,14.2369003296,-0.377062529325,-0.788265049458,0.00475108482326,-0.0148762168227,0.997057209192,-0.0750536272572,1.0,1.0
58,13.1182107925,-0.418632894754,-0.772827684879,0.0125809853554,-0.0142103776454,0.999705059134,0.015151855217,1.0,1.0
59,12.0365571976,-0.354110896587,-0.761655986309,0.00845427565161,-0.00770883879981,0.999777848062,-0.0177017951847,1.0,1.0
60,11.0025262833,-0.397325366735,-0.752545177937,0.0054930314932,-0.00893124907435,0.998808138934,-0.0476692877378,1.0,1.0
61,9.97334766388,-0.49593642354,-0.754261553288,0.00521156278155,-0.0107032131309,0.99926870953,-0.036336304115,1.0,1.0
62,8.8478937149,-0.568080484867,-0.760941326618,0.00774806978742,-0.0120368567339,0.99939175101,-0.0317995205517,1.0,1.0
63,7.76439762115,-0.580212533474,-0.763736248016,0.00533419486169,-0.00765313935898,0.999949194003,-0.00381906213375,1.0,1.0
