,x,y,z,qx,qy,qz,qw,type,map
0,-116.451789856,-68.5974349976,-2.1737434864,0.00481865613906,-0.0243389541689,-0.837100312701,0.546486470407,1.0,1.0
1,-117.075653076,-69.4243087769,-2.19242358208,-0.00986021316628,0.0147304806941,0.901824667279,-0.431738414578,0,1.0
2,-117.859832764,-70.045173645,-2.2138004303,-0.0212282032243,0.0399407135692,0.963914784396,-0.262340220342,0,1.0
3,-118.909217834,-70.2802658081,-2.23715829849,-0.00757354527577,0.0648885963859,0.983855353392,-0.166615590726,0,1.0
4,-119.943649292,-70.4819869995,-2.27803397179,-0.0277818306653,0.0303872168291,0.998671899944,-0.0309713286926,0,1.0
5,-120.946907043,-70.4696426392,-2.34160685539,0.000275536861379,0.011385744196,0.997704752716,-0.0667496465655,1.0,1.0
6,-121.895935059,-70.8605880737,-2.3204395771,0.00271066842843,0.0272831674932,0.944094667901,-0.328532401886,1.0,1.0
7,-122.622558594,-71.5457229614,-2.23300242424,0.0242458824601,0.0171131071731,0.908818622042,-0.41613458277,1.0,1.0
8,-123.285926819,-72.3381195068,-2.20996022224,0.020928167333,0.0187915597487,0.897156957317,-0.440815475037,1.0,1.0
9,-123.943305969,-73.1991424561,-2.18525028229,0.0199714235991,0.0115821746275,0.902210560943,-0.430677488608,1.0,1.0
10,-124.569213867,-73.9977798462,-2.15276932716,0.0172297137331,0.0115741263342,0.877261739706,-0.479563360374,1.0,1.0
11,-125.176467896,-74.8345031738,-2.13468313217,0.0172435648412,0.00863178764952,0.883728900555,-0.467601734426,1.0,1.0
12,-125.727058411,-75.7498626709,-2.12694072723,-0.0284847084783,-0.00537382340097,-0.85840958234,0.51214522584,1.0,1.0
13,-126.155509949,-76.6608276367,-2.04419779778,-0.0242540111405,-0.00697221770293,-0.819462180209,0.572577388944,1.0,1.0
14,-126.484817505,-77.6773452759,-2.02461767197,-0.0315428013105,-0.00946621049568,-0.797818932278,0.601997004845,1.0,1.0
15,-126.738098145,-78.7039108276,-2.02018857002,-0.0285288482932,-0.0183415948347,-0.786199033068,0.617041952477,1.0,1.0
16,-126.88433075,-79.7021331787,-1.9805161953,-0.0227545276611,-0.0171690884587,-0.740520750944,0.671428679231,1.0,1.0
17,-126.924926758,-80.7279434204,-1.94901037216,-0.0155826788096,-0.023994710105,-0.680345113032,0.732333230969,1.0,1.0
18,-126.717002869,-81.7854995728,-1.93234288692,-0.00667012649285,-0.0185147503463,-0.607629307126,0.793976913111,1.0,1.0
19,-126.407943726,-82.7477340698,-1.91253530979,-0.00115548237893,-0.0176521883893,-0.551394593308,0.834056993003,1.0,1.0
20,-126.073646545,-83.7231292725,-1.90187704563,-0.00383418001027,-0.0281459523539,-0.516775733696,0.855649429085,1.0,1.0
21,-125.502868652,-84.6078796387,-1.85413599014,0.0149690907908,-0.0339268274621,-0.467164401117,0.883392505644,1.0,1.0
22,-124.984642029,-85.4731826782,-1.88047087193,-0.00698733594929,-0.0211195459798,-0.460336523129,0.887465733078,1.0,1.0
23,-124.366043091,-86.3154067993,-1.83731544018,-0.0221367946066,-0.0144140058067,-0.428786947304,0.903019353382,1.0,1.0
24,-123.693382263,-87.0762252808,-1.83025574684,-0.0152856015604,-0.0169950568436,-0.383325998767,0.923330221046,1.0,1.0
25,-122.92440033,-87.9649200439,-1.8022248745,-0.0251509779281,0.00128711454274,-0.435603952842,0.899786067859,1.0,1.0
26,-122.282112122,-88.7438278198,-1.77347183228,-0.0304636088441,-0.012615931128,-0.432555328467,0.901004270042,1.0,1.0
27,-121.595787048,-89.6194992065,-1.73519945145,-0.0283328714092,-0.016847714792,-0.401785284142,0.915140420018,1.0,1.0
28,-120.845054626,-90.2842254639,-1.68563878536,-0.0299708874074,-0.0290024262952,-0.298077602289,0.95363008981,1.0,1.0
29,-119.968948364,-90.7832946777,-1.4978094101,-0.0390890269914,-0.0494972080266,-0.20738466506,0.976224193034,1.0,1.0
30,-119.038383484,-91.2331390381,-1.46685147285,-0.0284443697285,-0.047779691303,-0.201490747649,0.977910781995,1.0,1.0
31,-118.08531189,-91.7063217163,-1.31855082512,-0.0321077096957,-0.0450370736562,-0.285439296668,0.956799438175,1.0,1.0
32,-117.171043396,-92.3475799561,-1.26048064232,-0.0311111736618,-0.0461253575443,-0.304103559751,0.95101291853,1.0,1.0
33,-116.387443542,-92.9768676758,-1.14411640167,-0.0277850530473,-0.048696364908,-0.330408141196,0.942171489222,1.0,1.0
34,-115.55052948,-93.6353378296,-1.09027183056,-0.0241980149537,-0.0303181655409,-0.321095313723,0.946252114616,1.0,1.0
35,-114.734306335,-94.3081512451,-1.05021739006,-0.021966766088,-0.0357454463745,-0.294805757743,0.95463568415,1.0,1.0
