,x,y,z,qx,qy,qz,qw,type,map
0,0.065150051699,83.9955626993,2.11104709992,0.00894827056569,-0.00653178343814,-0.723538586875,0.690189142974,1.0,1.0
1,0.0641922204207,82.9452017172,2.13775294577,0.00689216923963,-0.00389587471739,-0.69172179174,0.72210292726,1.0,1.0
2,0.105420546046,81.9454096606,2.1067877669,0.00123190715422,-0.00661800118264,-0.662822736392,0.748717310697,1.0,1.0
3,0.372909593682,80.9558837507,2.06736095034,0.0128788480699,-0.00866823871477,-0.600548250541,0.799449272875,1.0,1.0
4,0.643977737726,79.9653240714,2.03965578508,0.00577786927321,-0.00510461647266,-0.645868239139,0.763420284316,1.0,1.0
5,0.747076845503,78.9579136781,2.03160953504,0.00551631881304,-7.38335181749e-05,-0.681827838255,0.731465388899,1.0,1.0
6,0.840169974969,77.9058755834,2.01399128418,0.0137285213811,-0.00155466888377,-0.701890166195,0.712159731962,1.0,1.0
7,0.832649093574,76.8568380739,1.98484878573,0.0109089094806,0.000209532991608,-0.702342171025,0.711759249009,1.0,1.0
8,0.879029365958,75.8353522786,1.96551039831,0.0122477098729,-0.00293092715491,-0.665910980416,0.745925811788,1.0,1.0
9,1.03329192076,74.8298482034,1.95319518975,0.00819557334087,-0.00260543963711,-0.667273172758,0.744733347631,1.0,1.0
10,1.14449314,73.8356702672,1.9270540584,0.00837327711937,-0.00383230393847,-0.704563787339,0.709550575466,1.0,1.0
11,1.16147503368,72.8324693541,1.88057831713,0.0121444775533,0.0024943896313,-0.699392899398,0.714623645739,1.0,1.0
12,1.25555643869,71.8076486572,1.88847990353,0.00345350144571,0.000306252405233,-0.684143117903,0.729336613603,1.0,1.0
13,1.2835738911,70.7746781374,1.85505824738,0.00317598545798,0.00270886298439,-0.680305921223,0.732916366614,1.0,1.0
14,1.3834040458,69.7530624852,1.816507885,0.00345437048861,0.0015600867551,-0.690244122484,0.723605783551,1.0,1.0
15,1.37789761413,68.725343277,1.79862487001,0.00275464232004,-0.00265755094915,-0.719824197605,0.694146656005,1.0,1.0
16,1.36206233985,67.7044591485,1.77679438009,0.005549564257,-0.0014433663462,-0.705988250677,0.708212344047,1.0,1.0
17,1.37671308723,66.6880106902,1.77203721001,0.00550465859781,-0.0023898908769,-0.688315926424,0.725383843539,1.0,1.0
18,1.47402307895,65.6458608024,1.74452974259,0.00855236702029,-0.00697392622624,-0.66909682741,0.743073576181,1.0,1.0
19,1.5689819556,64.6479655596,1.71756882824,0.00327753589499,-0.00599806727887,-0.684636199971,0.728859942418,1.0,1.0
20,1.62899411744,63.6299426119,1.68239972634,0.0113275290851,0.00180423708194,-0.686434790477,0.727065396723,1.0,1.0
21,1.71029803347,62.6333143441,1.63578824049,0.00395032376601,0.00200031729645,-0.686417261861,0.727165934599,1.0,1.0
22,1.74168707795,61.6128674447,1.59687851303,0.00581571528505,0.00133937661417,-0.699514932187,0.714584166049,1.0,1.0
23,1.76791030053,60.5799622677,1.56289608099,0.00934351776137,-0.00124656970241,-0.708874597551,0.705274329336,1.0,1.0
24,1.75178950679,59.5254290061,1.54933330069,0.0089030011759,-0.00390211676706,-0.715261253357,0.698781886606,1.0,1.0
25,1.69755658647,58.4943355405,1.52422821163,0.00816837510637,0.00174496155634,-0.720863407627,0.69304040264,1.0,1.0
26,1.67090336305,57.4570947445,1.50503058725,0.00900483238238,0.000177662006876,-0.721510749771,0.692355737113,1.0,1.0
27,1.62995757732,56.4425078957,1.49043847252,0.0100723675361,0.0011878246354,-0.721055324431,0.692791758092,1.0,1.0
28,1.67076409327,55.4046270482,1.49752648778,0.00745092044155,-0.00455005109386,-0.713768842976,0.70030502204,1.0,1.0
29,1.68498476204,54.3753761391,1.4786773266,0.00571399978243,-0.00381984883317,-0.694863740759,0.719145600964,1.0,1.0
30,1.70791189794,53.352928997,1.42376291985,0.00978565839453,7.48168373172e-05,-0.69115972447,0.722634383607,1.0,1.0
31,1.70107362697,52.3435392038,1.37145129405,0.0129574481066,0.00186914773459,-0.683772492756,0.729562072493,1.0,1.0
32,1.78456439396,51.3458623227,1.3391818275,0.0106850937158,0.00340655529814,-0.672231830952,0.740270064233,1.0,1.0
33,1.87368911118,50.3051630111,1.33273104525,0.00336090397614,0.000729860419313,-0.659847910469,0.75140393528,1.0,1.0
34,2.03831397272,49.3159092717,1.30897095716,0.00554233861644,-0.000708457165284,-0.648409495354,0.761273466035,1.0,1.0
35,2.10921572984,48.3100338648,1.26110313532,0.00978640632732,0.00125644246005,-0.71986684264,0.694011429168,1.0,1.0
36,2.07264422925,47.2306255401,1.26081702805,0.00573427776768,-0.00200895114485,-0.700931549204,0.713179910285,1.0,1.0
37,2.08721762548,46.1950740644,1.24758435148,0.00509058002593,-0.000891334822201,-0.692014938681,0.721879657053,1.0,1.0
38,2.16543912304,45.1650974934,1.25182504712,0.00448447698912,-0.00261207653331,-0.679269756572,0.733886285688,1.0,1.0
39,2.2194519673,44.1545226334,1.21523377767,0.00460869972424,0.00479819418031,-0.671753561497,0.740722500814,1.0,1.0
40,2.343775089,43.1316829088,1.17402969678,0.0055561934489,0.000353066409833,-0.642828941328,0.765966605271,1.0,1.0
41,2.51753425924,42.1410366953,1.17321645177,0.0047407435859,-0.00426962987683,-0.664663406728,0.747154504876,1.0,1.0
42,2.52732925357,41.110052118,1.14852844958,0.00212394643097,-0.00228598581691,-0.716433275223,0.697623220341,1.0,1.0
43,2.50035556002,40.0393677592,1.13073812522,0.00187218562325,0.000201859823708,-0.696276328348,0.717739901404,1.0,1.0
