,x,y,z,qx,qy,qz,qw,type,map
0,2.6754107414,128.565956084,0.00512723569114,0.00136898092356,0.00259267978514,-0.686424042003,0.727195567186,1.0,1.0
1,2.70599968447,127.560622309,0.0278057752824,-0.00902002468251,-0.00166540893034,-0.69054705605,0.723229355583,1.0,1.0
2,2.81582781161,126.512447663,0.0488485953786,-0.00294025177519,-0.0217494071988,-0.619714148704,0.784520693328,1.0,1.0
3,3.00676998742,125.464137461,0.056076779651,0.0020717061176,-0.0104821506217,-0.669909207553,0.742366214453,1.0,1.0
4,3.17129465922,124.477030742,0.0731598971985,-0.00501367648447,-0.0027898286675,-0.663526425699,0.748130881807,1.0,1.0
5,3.32817713024,123.445159083,0.0923189364558,-0.00208921755877,-0.00387267209231,-0.674415522249,0.73833893368,1.0,1.0
6,3.45641675983,122.394945952,0.0994009812266,-0.00367029250639,-0.000874051277236,-0.696550000796,0.717498304741,1.0,1.0
7,3.59501469644,121.38348088,0.106700002875,-0.00785766007684,-0.0043493206882,-0.665184519558,0.746625037795,1.0,1.0
8,3.86311751966,120.367715668,0.121280978793,-0.00449731896875,-0.00958147959065,-0.631619810869,0.775206003017,1.0,1.0
9,4.23707029591,119.3872435,0.165364055251,-0.0027064364153,-0.00890968315133,-0.614645344982,0.78874863839,1.0,1.0
10,4.64408693923,118.457460379,0.175442721008,-0.00127826306003,-0.00415511406713,-0.609554705931,0.792732026527,1.0,1.0
11,5.03140541544,117.456464033,0.183923208382,0.000757772282334,-0.00599551033686,-0.614564094044,0.788843768158,1.0,1.0
12,5.38892185273,116.480596476,0.24452158158,-0.000915470375766,-0.0114220537403,-0.62340273766,0.781816938105,1.0,1.0
13,5.66226711795,115.508424528,0.277140006509,0.00315907884577,-0.00876108836199,-0.63614882285,0.771510245266,1.0,1.0
14,6.0912880238,114.604140085,0.28962320452,0.00244260192559,-0.00925981073012,-0.642231203322,0.766451217798,1.0,1.0
15,6.56464001779,113.693311234,0.300651083109,0.00474501740921,-0.00854855704259,-0.641518442063,0.767045384194,1.0,1.0
16,7.0012866573,112.709982691,0.310020861435,0.00580342852201,-0.00631338344409,-0.641142771241,0.7673737534,1.0,1.0
17,7.38876152582,111.716144947,0.319934826815,0.00495297738124,-0.0115284354412,-0.587462997702,0.80915373206,1.0,1.0
18,7.80582492768,110.803494715,0.333730804314,0.00730533559296,-0.0122955558059,-0.581574510736,0.813367391211,1.0,1.0
19,8.2282235268,109.828694353,0.349152529582,0.00712641116073,-0.0159728472147,-0.588863611451,0.808043109813,1.0,1.0
20,8.4123249309,108.779740164,0.395645640472,0.00663139189494,-0.0155073706599,-0.593420076325,0.804716169523,1.0,1.0
21,8.53542596177,107.751229478,0.411664678639,0.00592102936521,-0.0163887854743,-0.590879903504,0.80657128408,1.0,1.0
22,8.77027916331,106.776740704,0.429396505495,0.0116848357921,-0.0178307176237,-0.587040796327,0.809276621748,1.0,1.0
23,8.71922872213,105.751901091,0.449957367977,0.0114675682298,-0.0166227591303,-0.586827147305,0.809460390348,1.0,1.0
24,8.20155338985,104.808074886,0.488108411389,0.00791521514584,-0.018384773386,-0.65809226268,0.752671237113,1.0,1.0
25,8.28005155385,103.749535624,0.496419619282,0.00766081867445,-0.0176276523538,-0.653131558433,0.757000382948,1.0,1.0
26,7.54562593219,103.050562242,0.489814765505,-0.00698852664538,0.000623115959036,-0.617255317961,0.786731666047,1.0,1.0
27,6.52991953055,102.947764043,0.504450341149,-0.00433089120323,0.000114256165554,-0.630131991308,0.776475868023,1.0,1.0
28,5.38595720511,102.76836481,0.509523451413,-0.00371801628634,-0.00408807301353,-0.643499081388,0.765426996893,1.0,1.0
29,4.37452664652,102.655599094,0.502234712626,-0.00481300490063,-0.00369722214854,-0.65566534067,0.755027282798,1.0,1.0
30,3.16785473208,102.550230797,0.495930012589,-0.00740420656818,-0.00237280491395,-0.670572159125,0.741803502962,1.0,1.0
31,2.15978908158,102.484597669,0.503842509224,-0.00780508075671,0.00142350631248,-0.682472868563,0.730867901487,1.0,1.0
32,2.99320407961,101.886563329,0.503648061221,-0.015926070868,-0.00508308864316,-0.683492311505,0.729766287057,1.0,1.0
33,3.25935785804,100.890463031,0.531174835924,-0.0143193750813,-0.00411797167101,-0.639159487627,0.768929910027,1.0,1.0
34,3.29042169923,99.8826449219,0.560214227238,-0.0165920193746,-0.00315176906112,-0.681149824857,0.731949262167,1.0,1.0
35,3.3743998451,98.8584337895,0.582681978384,-0.0135071988402,-0.00532739286788,-0.653013345589,0.757207123938,1.0,1.0
36,3.5133297936,97.771639105,0.606227223525,-0.0150408872822,-0.00328702383254,-0.655789065496,0.754787133673,1.0,1.0
37,3.55799773134,96.7570808079,0.630105050142,-0.0127189769618,-0.00079163558544,-0.712841265271,0.701209755546,1.0,1.0
38,3.50395499439,95.7396314957,0.651125431798,-0.0148055596525,-0.00102936535688,-0.727812618314,0.685615476325,1.0,1.0
39,3.37778254816,94.7090100009,0.66404182013,-0.0141548809009,-0.00126849881341,-0.725297716551,0.688288672237,1.0,1.0
40,3.32643570998,93.6394862796,0.669212458727,-0.00944081245185,-0.00187934710821,-0.705174142367,0.708968785306,1.0,1.0
41,3.39965619656,92.6344362871,0.686481816863,-0.0107018817407,0.000385767434624,-0.679834832511,0.733287097042,1.0,1.0
42,3.4644811403,91.5981731354,0.703677504333,-0.0172095284173,0.00012642654096,-0.711137589479,0.702842255595,1.0,1.0
43,3.54683550295,90.5695582441,0.727641289318,-0.011315725892,-0.00177318708946,-0.709794849408,0.704315381173,1.0,1.0
44,3.56605747584,89.5391254952,0.757496037319,-0.0147099834982,-0.00575128457728,-0.713153544597,0.700829930527,1.0,1.0
45,3.50997784045,88.5336478787,0.791415874461,-0.0155781618014,-0.00186440074581,-0.716933092795,0.696965503857,1.0,1.0
46,3.53478214596,87.4897089825,0.758486459238,-0.0088326514192,-0.00356597187624,-0.704509435462,0.709630643542,1.0,1.0
47,3.56328565338,86.4386939565,0.762665656073,-0.00116740141118,-0.00497205327563,-0.689564621581,0.724206226221,1.0,1.0
48,3.59064283528,85.4004532618,0.79219383315,-0.00789974408456,-0.0060063060829,-0.689955463349,0.723783774736,1.0,1.0
49,3.71158397981,84.3522030975,0.81020103058,-0.00594710080099,-0.00486870418983,-0.678866536711,0.73422132066,1.0,1.0
50,3.79981600653,83.3416122618,0.807075579223,-0.00653543978159,-0.000209522522359,-0.676218801426,0.736671734714,1.0,1.0
51,3.9609345484,82.3233541572,0.763636731445,-0.0137767274541,-0.00147921306595,-0.682212391432,0.731022697468,1.0,1.0
52,4.05550009846,81.3112911372,0.797715162776,-0.0114228846618,0.000183468296269,-0.68841578536,0.725226359812,1.0,1.0
53,4.20690364968,80.2710532515,0.794448593835,-0.0145460607214,-0.00310463245865,-0.688550733925,0.725035663112,1.0,1.0
54,4.26941980299,79.271893518,0.822391988819,-0.0158893566872,0.00494100108405,-0.728009565541,0.685364988196,1.0,1.0
55,4.16279952665,78.2485277083,0.840974390765,-0.0139065489548,0.00526920855684,-0.754357707012,0.656295245983,1.0,1.0
56,4.14147164668,77.2193575956,0.780338407142,-0.00272093152146,0.000960434178379,-0.715834564619,0.698263912877,1.0,1.0
57,4.16330619201,76.211092904,0.789458735538,-0.00213693534895,0.00373739849642,-0.728885195792,0.684622357809,1.0,1.0
58,4.16586268026,75.1468643263,0.79070882966,-0.00202950673893,0.0088809656722,-0.718303722859,0.695669980116,1.0,1.0
